Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Volatility,SMA_7,SMA_14,SMA_30,SMA_200,EMA_12,EMA_26,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line,MACD_Histogram,High_Low,High_Close,Low_Close,TR,ATR,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_7,Close_Lag_14,Volume_MA,Volume_Ratio
2018-12-21,14.58300018,14.58300018,14.58300018,14.58300018,14.58300018,35,-1.152308502,1.118018292,14.64342853,14.57642848,14.37929989,15.40780002,14.58278603,14.49820687,14.46029992,14.88769853,14.03290131,63.44145835,0.084579159,0.062483371,0.022095787,0.0,0.170000076,0.170000076,0.170000076,0.168500083,14.75300026,14.70199966,14.58500004,14.51299953,14.72500038,14.09399986,94.92857143,0.368698269
2018-12-24,14.70100021,14.70100021,14.70100021,14.70100021,14.70100021,0,0.809161551,1.110690791,14.63942855,14.59928567,14.38979991,15.39857502,14.60097283,14.5132286,14.48429995,14.90901843,14.05958147,59.69698599,0.087744227,0.067535543,0.020208685,0.0,0.118000031,0.118000031,0.118000031,0.149714334,14.58300018,14.75300026,14.70199966,14.63899994,14.72900009,14.38099957,70.5,0.0
2018-12-26,15.00399971,15.00399971,15.05000019,14.97999954,14.97999954,85,2.061080825,1.098318264,14.70957143,14.63378566,14.41983325,15.39124002,14.66297696,14.54958201,14.52534995,14.98474002,14.06595988,63.32045987,0.113394948,0.076707424,0.036687524,0.070000648,0.348999977,0.278999329,0.348999977,0.164642879,14.70100021,14.58300018,14.75300026,14.58500004,14.51299953,14.52099991,71.92857143,1.181727905
2018-12-27,15.19099998,15.19099998,15.19099998,15.19099998,15.19099998,757,1.246336165,1.092695556,14.78842858,14.69099992,14.46039991,15.38440002,14.74421127,14.59709446,14.58179994,15.07748689,14.08611298,71.42855685,0.147116817,0.090789302,0.056327514,0.0,0.187000275,0.187000275,0.187000275,0.164357185,15.00399971,14.70100021,14.58300018,14.70199966,14.63899994,14.39000034,122.5714286,6.175990676
2018-12-28,15.32600021,15.32600021,15.32600021,15.18999958,15.18999958,233,0.888685597,1.094796187,14.89428575,14.74485711,14.50619993,15.37869503,14.83371726,14.65108748,14.63294992,15.21167445,14.05422539,70.69154942,0.182629788,0.109157399,0.073472389,0.136000633,0.135000229,0.001000404,0.136000633,0.161071573,15.19099998,15.00399971,14.70100021,14.75300026,14.58500004,14.57199955,132.9285714,1.752821064
2018-12-31,15.43299961,15.43299961,15.44499969,15.40999985,15.40999985,17,0.698156047,1.094291562,14.99871431,14.81307139,14.55213324,15.37409502,14.92591455,14.70900689,14.69094992,15.34534643,14.0365534,76.02178222,0.216907655,0.130707451,0.086200204,0.034999847,0.118999481,0.083999634,0.118999481,0.16285726,15.32600021,15.19099998,15.00399971,14.58300018,14.70199966,14.47799969,131.1428571,0.12962963
2019-01-02,15.54199982,15.54199982,15.56999969,15.42000008,15.52000046,91,0.706280106,1.081372606,15.11142853,14.8875714,14.59563322,15.37079502,15.0206969,14.77071007,14.76334991,15.45878112,14.06791871,77.11907233,0.249986825,0.154563325,0.095423499,0.149999619,0.137000084,0.012999535,0.149999619,0.158785752,15.43299961,15.32600021,15.19099998,14.70100021,14.75300026,14.4989996,121.8571429,0.746776084
2019-01-03,15.70600033,15.70600033,15.70600033,15.70600033,15.70600033,7,1.055208552,1.085624552,15.27185713,14.95764283,14.64056657,15.36805003,15.12612819,14.83999083,14.82959995,15.61791372,14.04128619,76.35678161,0.286137362,0.180878133,0.105259229,0.0,0.164000511,0.164000511,0.164000511,0.154000078,15.54199982,15.43299961,15.32600021,15.00399971,14.58300018,14.72500038,110.7857143,0.063185042
2019-01-04,15.69499969,15.69499969,15.69499969,15.61999989,15.68999958,12,-0.070040959,1.087497519,15.41385705,15.0266428,14.68436658,15.36590003,15.21364689,14.90332482,14.88829994,15.7511718,14.02542808,75.85649361,0.310322064,0.206766919,0.103555145,0.074999809,0.011000633,0.086000443,0.086000443,0.159857273,15.70600033,15.54199982,15.43299961,15.19099998,14.70100021,14.72900009,108.2857143,0.110817942
2019-01-07,15.66899967,15.66899967,15.75,15.66899967,15.75,34,-0.165658002,1.066424319,15.50885705,15.10921424,14.73176657,15.36246002,15.28370116,14.96004148,14.95224991,15.84855811,14.0559417,84.44574405,0.323659684,0.230145472,0.093514212,0.081000328,0.055000305,0.026000023,0.081000328,0.148571559,15.69499969,15.70600033,15.54199982,15.32600021,15.00399971,14.51299953,109.3571429,0.310907903
2019-01-08,15.6260004,15.6260004,15.6260004,15.6260004,15.6260004,27,-0.274422544,1.042111043,15.57099996,15.17971427,14.7699666,15.35895003,15.33636258,15.00937177,15.00494995,15.93058525,14.07931465,80.94044828,0.326990815,0.24951454,0.077476274,0.0,0.042999268,0.042999268,0.042999268,0.142642907,15.66899967,15.69499969,15.70600033,15.43299961,15.19099998,14.63899994,105.5,0.255924171
2019-01-09,15.65299988,15.65299988,15.69999981,15.65299988,15.69999981,15,0.172785568,0.968082083,15.6177142,15.25599997,14.81769994,15.35456502,15.38507601,15.05704792,15.06369996,15.99762932,14.1297706,84.05612082,0.328028088,0.26521725,0.062810838,0.046999931,0.073999405,0.026999474,0.073999405,0.144071443,15.6260004,15.66899967,15.69499969,15.54199982,15.32600021,14.58500004,104.5714286,0.143442623
2019-01-10,15.56099987,15.56099987,15.56099987,15.56099987,15.56099987,22,-0.587746811,0.976573326,15.63599995,15.31735713,14.86363328,15.34921002,15.41214122,15.0943777,15.11679997,16.03619253,14.19740742,77.8353883,0.317763523,0.275726505,0.042037019,0.0,0.092000008,0.092000008,0.092000008,0.142285756,15.65299988,15.6260004,15.66899967,15.70600033,15.43299961,14.70199966,103.6428571,0.212267402
2019-01-11,15.57699966,15.57699966,15.61499977,15.57699966,15.59500027,43,0.102819833,0.952470843,15.64099993,15.37621423,14.91413326,15.34465002,15.43750406,15.13012747,15.15939994,16.08130579,14.23749409,77.32094568,0.307376585,0.282056521,0.025320065,0.038000107,0.053999901,0.015999794,0.053999901,0.130214282,15.56099987,15.65299988,15.6260004,15.69499969,15.54199982,14.75300026,98.42857143,0.436865022
2019-01-14,15.60900021,15.60900021,15.61499977,15.59000015,15.59000015,38,0.205434566,0.916925233,15.62714277,15.44949995,14.95766659,15.34167002,15.46388808,15.16559953,15.20339994,16.1228106,14.28398929,87.44525944,0.298288554,0.285302927,0.012985626,0.024999619,0.038000107,0.013000488,0.038000107,0.120785713,15.57699966,15.56099987,15.65299988,15.66899967,15.70600033,14.58300018,98.64285714,0.385228096
2019-01-15,15.54599953,15.54599953,15.625,15.54599953,15.60999966,64,-0.403617645,0.921283418,15.60585703,15.50985704,15.00009991,15.33828502,15.47652061,15.19377731,15.25504994,16.12593794,14.38416194,82.12923841,0.282743306,0.284791003,-0.002047697,0.079000473,0.015999794,0.063000679,0.079000473,0.118000031,15.60900021,15.57699966,15.56099987,15.6260004,15.69499969,14.70100021,103.2142857,0.620069204
2019-01-16,15.56400013,15.56400013,15.60000038,15.53499985,15.53499985,7,0.115789292,0.874930886,15.5908571,15.54985707,15.04909992,15.33297002,15.489979,15.22120122,15.30129995,16.13174301,14.4708569,77.1844431,0.268777781,0.281588359,-0.012810578,0.065000534,0.054000854,0.01099968,0.065000534,0.097714356,15.54599953,15.60900021,15.57699966,15.65299988,15.66899967,15.00399971,97.64285714,0.071689832
2019-01-17,15.46700001,15.46700001,15.51000023,15.46700001,15.46700001,27,-0.623233881,0.830189482,15.56814275,15.56957136,15.08529994,15.32857002,15.48644377,15.23940854,15.34539995,16.10645796,14.58434194,64.68082905,0.247035233,0.274677734,-0.0276425,0.043000221,0.053999901,0.097000122,0.097000122,0.091285774,15.56400013,15.54599953,15.60900021,15.56099987,15.6260004,15.19099998,45.5,0.593406593
2019-01-18,15.32999992,15.32999992,15.32999992,15.28999996,15.32999992,14,-0.885757315,0.843324018,15.5219999,15.56985705,15.1122666,15.32417502,15.46237549,15.24611901,15.37679996,16.07533952,14.67826041,50.21229853,0.216256476,0.262993482,-0.046737006,0.039999962,0.137000084,0.177000046,0.177000046,0.094214303,15.46700001,15.56400013,15.54599953,15.57699966,15.65299988,15.32600021,29.85714286,0.468899522
2019-01-22,15.25899982,15.25899982,15.29500008,15.14000034,15.29500008,16,-0.463144811,0.827482017,15.47885704,15.5574285,15.14123325,15.31887002,15.43108692,15.24707314,15.40209994,16.03948724,14.76471265,40.39738445,0.184013779,0.247197541,-0.063183763,0.154999733,0.034999847,0.18999958,0.18999958,0.099285739,15.32999992,15.46700001,15.56400013,15.60900021,15.56099987,15.43299961,29.78571429,0.537170264
2019-01-23,15.31700039,15.31700039,15.31999969,15.27999973,15.31000042,10,0.38010725,0.803608998,15.44171429,15.54135711,15.16606661,15.31379502,15.41353515,15.25225294,15.43879995,15.94955314,14.92804677,36.84217571,0.161282208,0.230014475,-0.068732267,0.039999962,0.06099987,0.020999908,0.06099987,0.092928614,15.25899982,15.32999992,15.46700001,15.54599953,15.57699966,15.54199982,24.0,0.416666667
2019-01-24,15.23799992,15.23799992,15.27000046,15.23799992,15.23799992,7,-0.51576987,0.799425587,15.38871425,15.50792851,15.19139996,15.30749002,15.38652973,15.25119716,15.46564994,15.85516533,15.07613454,19.6104562,0.135332567,0.211078093,-0.075745526,0.032000542,0.046999931,0.079000473,0.079000473,0.086857183,15.31700039,15.25899982,15.32999992,15.56400013,15.60900021,15.70600033,24.0,0.291666667
2019-01-25,15.63899994,15.63899994,15.63899994,15.25,15.25,7,2.631579112,0.916652097,15.40200002,15.50392853,15.22939997,15.30285501,15.4253713,15.27992329,15.49739995,15.82745535,15.16734455,47.58622107,0.145448007,0.197952076,-0.052504069,0.388999939,0.401000023,0.012000084,0.401000023,0.109357153,15.23799992,15.31700039,15.25899982,15.46700001,15.54599953,15.69499969,23.64285714,0.296072508
2019-01-28,15.70899963,15.70899963,15.70899963,15.59500027,15.59500027,7,0.447597002,0.884096408,15.42271423,15.50678567,15.26219994,15.29771001,15.46900643,15.31170672,15.52329993,15.8327735,15.21382636,51.66112602,0.157299702,0.189821601,-0.032521899,0.113999367,0.069999695,0.043999672,0.113999367,0.111714227,15.63899994,15.23799992,15.31700039,15.32999992,15.56400013,15.66899967,21.71428571,0.322368421
2019-01-29,15.78600025,15.78600025,15.78600025,15.78600025,15.78600025,120,0.490168819,0.884662121,15.4682857,15.51821423,15.29743328,15.29442501,15.51777471,15.34683958,15.54629993,15.86233799,15.23026187,56.46201488,0.170935129,0.186044307,-0.015109178,0.0,0.077000618,0.077000618,0.077000618,0.114142895,15.70899963,15.63899994,15.23799992,15.25899982,15.46700001,15.6260004,28.35714286,4.231738035
2019-01-30,15.88000011,15.88000011,15.88500023,15.80500031,15.80500031,65,0.595463456,0.826064783,15.54685715,15.53442853,15.34299997,15.29068501,15.57350169,15.38633295,15.56864996,15.91291382,15.2243861,58.69730597,0.187168742,0.186269194,0.000899548,0.079999924,0.098999977,0.019000053,0.098999977,0.11592865,15.78600025,15.70899963,15.63899994,15.31700039,15.32999992,15.65299988,31.92857143,2.035794183
2019-01-31,16.02199936,16.02199936,16.13999939,16.0,16.05999947,64,0.894201786,0.826691048,15.65585709,15.56735706,15.38909995,15.287485,15.64250133,15.43341935,15.59264994,15.99166296,15.19363692,67.01102108,0.209081982,0.190831752,0.018250231,0.13999939,0.259999275,0.119999886,0.259999275,0.127928598,15.88000011,15.78600025,15.70899963,15.23799992,15.25899982,15.56099987,34.92857143,1.832310838
2019-02-01,15.88000011,15.88000011,16.01000023,15.85999966,16.01000023,79,-0.886276684,0.846389172,15.73628562,15.58899995,15.43226662,15.283025,15.67903961,15.46649941,15.60134993,16.01796843,15.18473143,60.229577,0.2125402,0.195173441,0.017366758,0.150000572,0.01199913,0.161999702,0.161999702,0.135642869,16.02199936,15.88000011,15.78600025,15.63899994,15.31700039,15.57699966,37.5,2.106666667
2019-02-04,15.83699989,15.83699989,15.83699989,15.83699989,15.83699989,26,-0.270782248,0.846555765,15.82185704,15.60528564,15.47009996,15.276055,15.70334119,15.49394389,15.60844994,16.03647221,15.18042767,57.64073233,0.209397302,0.198018213,0.011379088,0.0,0.043000221,0.043000221,0.043000221,0.13600002,15.88000011,16.02199936,15.88000011,15.70899963,15.23799992,15.60900021,36.64285714,0.709551657
2019-02-05,15.78999996,15.78999996,15.78999996,15.78999996,15.78999996,10,-0.296772947,0.85219609,15.84342848,15.62271425,15.50466661,15.268895,15.71667331,15.51587397,15.61449995,16.04948976,15.17951014,58.26559299,0.200799341,0.198574439,0.002224902,0.0,0.046999931,0.046999931,0.046999931,0.133714267,15.83699989,15.88000011,16.02199936,15.78600025,15.63899994,15.54599953,32.78571429,0.305010893
2019-02-06,15.65600014,15.65600014,15.71000004,15.65600014,15.71000004,13,-0.848637269,0.836874461,15.83585712,15.62928568,15.54043328,15.26144,15.70733898,15.52625368,15.61599994,16.05136346,15.18063641,52.88944746,0.18108529,0.195076609,-0.013991319,0.053999901,0.079999924,0.133999825,0.133999825,0.138642788,15.78999996,15.83699989,15.88000011,15.88000011,15.70899963,15.56400013,33.21428571,0.391397849
2019-02-07,15.67500019,15.67500019,15.68999958,15.65999985,15.65999985,6,0.121359563,0.830147081,15.81999997,15.64414283,15.57289995,15.25696001,15.70236378,15.53727194,15.61709995,16.05296799,15.18123192,56.86922693,0.165091833,0.189079654,-0.023987821,0.029999733,0.033999443,0.00399971,0.033999443,0.134142739,15.65600014,15.78999996,15.83699989,16.02199936,15.78600025,15.46700001,31.71428571,0.189189189
2019-02-08,15.77299976,15.77299976,15.81999969,15.77299976,15.81999969,2,0.625196629,0.758481183,15.8047142,15.67578568,15.59853328,15.25239,15.71323085,15.55473326,15.62769995,16.06811119,15.1872887,65.01694955,0.158497588,0.182963241,-0.024465653,0.046999931,0.144999504,0.097999573,0.144999504,0.131856986,15.67500019,15.65600014,15.78999996,15.88000011,15.88000011,15.32999992,30.85714286,0.064814815
2019-02-11,15.65699959,15.65699959,15.65699959,15.64999962,15.65699959,2,-0.735435093,0.747685525,15.75257138,15.70421423,15.6140666,15.248245,15.70457989,15.56230855,15.63169994,16.07162524,15.19177465,63.09210175,0.142271341,0.174824861,-0.03255352,0.006999969,0.116000175,0.123000145,0.123000145,0.127071312,15.77299976,15.67500019,15.65600014,15.83699989,16.02199936,15.25899982,29.85714286,0.066985646
2019-02-12,15.65999985,15.65999985,15.65999985,15.65999985,15.65999985,0,0.019162416,0.732903647,15.72114277,15.72871419,15.62519992,15.244105,15.69772142,15.56954494,15.63424993,16.07421244,15.19428741,61.70647256,0.12817648,0.165495185,-0.037318704,0.0,0.003000259,0.003000259,0.003000259,0.122928483,15.65699959,15.77299976,15.67500019,15.78999996,15.88000011,15.31700039,29.14285714,0.0
2019-02-13,15.6239996,15.6239996,15.75500011,15.60499954,15.71000004,30,-0.229886667,0.725216247,15.69071415,15.7562856,15.63156659,15.24019499,15.6863796,15.57357862,15.63814993,16.07619728,15.20010257,63.57243168,0.112800983,0.154956344,-0.042155361,0.150000572,0.095000267,0.055000305,0.150000572,0.127999919,15.65999985,15.65699959,15.77299976,15.65600014,15.83699989,15.23799992,30.78571429,0.974477958
2019-02-14,15.5,15.5,15.5,15.5,15.5,0,-0.793648226,0.72964005,15.64928559,15.74635703,15.63016659,15.23613499,15.65770582,15.56812835,15.63494992,16.07620136,15.19369848,43.93012599,0.089577466,0.141880569,-0.052303102,0.0,0.123999596,0.123999596,0.123999596,0.108214174,15.6239996,15.65999985,15.65699959,15.67500019,15.78999996,15.63899994,30.28571429,0.0
2019-02-15,15.72299957,15.72299957,15.72299957,15.72299957,15.72299957,2,1.438706921,0.751901783,15.65885694,15.74735703,15.63073324,15.23455499,15.66775101,15.57960029,15.6477499,16.08330333,15.21219647,50.53928952,0.088150717,0.131134598,-0.042983881,0.0,0.222999573,0.222999573,0.222999573,0.115999903,15.5,15.6239996,15.65999985,15.77299976,15.65600014,15.70899963,29.92857143,0.066825776
2019-02-19,15.94699955,15.94699955,15.94699955,15.94699955,15.94699955,0,1.424664397,0.794956878,15.69771399,15.75885698,15.63913323,15.23283499,15.71071232,15.60681505,15.67859988,16.10673122,15.25046854,55.5709185,0.103897271,0.125687133,-0.021789862,0.0,0.223999977,0.223999977,0.223999977,0.126499857,15.72299957,15.5,15.6239996,15.65699959,15.67500019,15.78600025,21.35714286,0.0
2019-02-20,16.15699959,16.15699959,16.15699959,16.05999947,16.15699959,2,1.316862382,0.826160551,15.75257111,15.77864265,15.65539989,15.23180999,15.7793719,15.64756946,15.72349987,16.15468917,15.29231057,58.87251233,0.13180244,0.126910194,0.004892246,0.097000122,0.210000038,0.112999916,0.210000038,0.134428433,15.94699955,15.72299957,15.5,15.65999985,15.77299976,15.88000011,16.85714286,0.118644068
2019-02-21,15.79100037,15.79100037,15.97000027,15.79100037,15.97000027,12,-2.26526726,0.931035978,15.77171407,15.76214273,15.66089989,15.22859499,15.7811609,15.65819397,15.74719987,16.13415035,15.36024939,43.52943251,0.122966923,0.12612154,-0.003154617,0.178999901,0.186999321,0.365999222,0.365999222,0.141999858,16.15699959,15.94699955,15.72299957,15.6239996,15.65699959,16.02199936,13.14285714,0.913043478
2019-02-22,15.90799999,15.90799999,15.90799999,15.90799999,15.90799999,12,0.740925992,0.939585924,15.80714267,15.76414272,15.6693999,15.22606999,15.8006746,15.67669812,15.78069987,16.09031688,15.47108286,50.79545184,0.123976481,0.125692528,-0.001716048,0.0,0.116999626,0.116999626,0.116999626,0.138785567,15.79100037,16.15699959,15.94699955,15.5,15.65999985,15.88000011,8.357142857,1.435897436
2019-02-25,15.82499981,15.82499981,15.94499969,15.82499981,15.94499969,1,-0.521751214,0.938097653,15.83585698,15.76328557,15.6781999,15.22325499,15.80441694,15.68768343,15.78999987,16.09279443,15.4872053,49.66666402,0.11673351,0.123900725,-0.007167215,0.119999886,0.036999702,0.083000183,0.119999886,0.144285543,15.90799999,15.79100037,16.15699959,15.72299957,15.6239996,15.83699989,6.571428571,0.152173913
2019-02-26,15.82699966,15.82699966,15.82699966,15.82699966,15.82699966,60807,0.012637315,0.938101312,15.88257122,15.7659284,15.68653323,15.22009998,15.80789121,15.69800315,15.79589987,16.09664048,15.49515926,51.05412365,0.109888054,0.12109819,-0.011210137,0.0,0.001999855,0.001999855,0.001999855,0.141071251,15.82499981,15.90799999,15.79100037,15.94699955,15.5,15.78999996,4349.214286,13.98114602
2019-02-27,15.67199993,15.67199993,15.92000008,15.64500046,15.89000034,17247,-0.979337438,0.956411055,15.87528556,15.76707125,15.68863322,15.21505998,15.78698486,15.69607699,15.79019985,16.09600913,15.48439058,50.45044513,0.090907868,0.115060126,-0.024152258,0.274999619,0.093000412,0.181999207,0.274999619,0.151142665,15.82699966,15.82499981,15.90799999,16.15699959,15.72299957,15.65600014,5580.214286,3.090741523
2019-02-28,15.53800011,15.53800011,15.76500034,15.52000046,15.67500019,1031,-0.85502696,0.966765243,15.81685707,15.75728553,15.68836657,15.20936998,15.74867951,15.68436759,15.77309985,16.09556051,15.45063919,46.37757173,0.064311921,0.104910485,-0.040598564,0.244999886,0.093000412,0.151999474,0.244999886,0.166214125,15.67199993,15.82699966,15.82499981,15.79100037,15.94699955,15.67500019,5653.428571,0.182367211
2019-03-01,15.16899967,15.16899967,15.57499981,15.07999992,15.55500031,585,-2.374825797,1.059243891,15.67571422,15.71414266,15.67519989,15.20236498,15.659498,15.64619219,15.73044987,16.13058532,15.33031442,36.03144216,0.013305808,0.08658955,-0.073283741,0.494999886,0.036999702,0.458000183,0.494999886,0.191214153,15.53800011,15.67199993,15.82699966,15.90799999,16.15699959,15.77299976,5695.071429,0.102720397
2019-03-04,15.0170002,15.0170002,15.20499992,15.00500011,15.17000008,317,-1.002040193,1.068160329,15.56514277,15.66842842,15.6601999,15.19647998,15.56065218,15.59958538,15.68729987,16.19199812,15.18260163,35.44131123,-0.038933193,0.061485001,-0.100418194,0.199999809,0.036000252,0.163999557,0.199999809,0.196714129,15.16899967,15.53800011,15.67199993,15.82499981,15.79100037,15.65699959,5717.571429,0.05544312
2019-03-05,15.02000046,15.02000046,15.07499981,15.00500011,15.02499962,222,0.019979086,1.057725683,15.43828569,15.62271418,15.64986658,15.19009498,15.47747499,15.55665316,15.6464499,16.2267267,15.0661731,35.44131123,-0.079178165,0.033352368,-0.112530533,0.069999695,0.057999611,0.012000084,0.069999695,0.201499803,15.0170002,15.16899967,15.53800011,15.82699966,15.90799999,15.65999985,5733.428571,0.038720287
2019-03-06,15.00300026,15.00300026,15.02499962,14.97500038,15.02499962,25,-0.113183741,1.055083124,15.32085718,15.57835708,15.64133326,15.18304498,15.40447888,15.51564183,15.60709991,16.24977163,14.9644282,35.7503463,-0.111162952,0.004449304,-0.115612256,0.049999237,0.004999161,0.045000076,0.049999237,0.19435685,15.02000046,15.0170002,15.16899967,15.67199993,15.82499981,15.6239996,5733.071429,0.004360664
2019-03-07,14.96000004,14.96000004,15.02499962,14.92000008,15.02499962,8,-0.286610815,1.052708365,15.19700009,15.53978566,15.62943325,15.17590998,15.33609752,15.47448318,15.57229991,16.27627421,14.86832561,37.13059301,-0.138385661,-0.024117689,-0.114267972,0.104999542,0.021999359,0.083000183,0.104999542,0.192999704,15.00300026,15.02000046,15.0170002,15.53800011,15.82699966,15.5,5733.642857,0.001395274
2019-03-08,15.27200031,15.27200031,15.27200031,15.04500008,15.04500008,11,2.085563328,1.119984734,15.13985729,15.50757142,15.6305666,15.17000998,15.32623641,15.45948445,15.55214992,16.2667372,14.83756263,39.68908551,-0.133248039,-0.045943759,-0.08730428,0.227000237,0.312000275,0.085000038,0.312000275,0.199356897,14.96000004,15.00300026,15.02000046,15.16899967,15.67199993,15.72299957,5734.285714,0.001918286
2019-03-11,15.19699955,15.19699955,15.21500015,15.19699955,15.21500015,16,-0.4910998,1.007758991,15.09114293,15.454,15.61583325,15.16345499,15.30635382,15.44004112,15.52334991,16.24683336,14.79986645,31.59960842,-0.133687307,-0.063492469,-0.070194838,0.018000603,0.05700016,0.075000763,0.075000763,0.188714096,15.27200031,14.96000004,15.00300026,15.0170002,15.53800011,15.94699955,5735.428571,0.002789678
2019-03-12,15.3380003,15.3380003,15.39999962,15.3380003,15.3380003,23,0.927819648,1.020338108,15.11528587,15.39550005,15.60346661,15.15845499,15.31122251,15.43248254,15.50739994,16.23254075,14.78225913,29.20266757,-0.121260038,-0.075045983,-0.046214056,0.061999321,0.203000069,0.141000748,0.203000069,0.188214098,15.19699955,15.27200031,14.96000004,15.02000046,15.16899967,16.15699959,5736.928571,0.004009114
2019-03-13,15.38099957,15.38099957,15.42000008,15.36999989,15.375,110,0.280344678,1.017047145,15.16728578,15.36621428,15.58996658,15.15225499,15.32195744,15.42866899,15.49344993,16.21696284,14.76993701,37.54554719,-0.106711552,-0.081379097,-0.025332456,0.050000191,0.081999779,0.031999588,0.081999779,0.167928423,15.3380003,15.19699955,15.27200031,15.00300026,15.0170002,15.79100037,5743.928571,0.019150656
2019-03-14,15.10099983,15.10099983,15.18500042,15.09000015,15.18500042,20,-1.820426116,1.056470404,15.17885712,15.30857141,15.56399991,15.14535498,15.28796396,15.4043972,15.46729994,16.20853424,14.72606563,27.69486656,-0.11643324,-0.088389925,-0.028043315,0.095000267,0.195999146,0.290999413,0.290999413,0.180356979,15.38099957,15.3380003,15.19699955,14.96000004,15.02000046,15.90799999,5744.5,0.003481591
2019-03-15,15.25300026,15.25300026,15.25500011,15.22000027,15.24499989,5,1.006558698,1.060535567,15.21457141,15.2677143,15.5383666,15.14009498,15.28258493,15.39318261,15.45494995,16.20209737,14.70780253,34.77105484,-0.110597683,-0.092831477,-0.017766206,0.034999847,0.154000282,0.119000435,0.154000282,0.182785579,15.10099983,15.38099957,15.3380003,15.27200031,15.00300026,15.82499981,5744.785714,0.000870354
2019-03-18,15.2510004,15.2510004,15.2510004,15.2510004,15.2510004,0,-0.013111224,1.051815842,15.25614289,15.22657149,15.51739995,15.13395498,15.27772577,15.3826506,15.43134999,16.17264256,14.69005743,34.66456635,-0.104924826,-0.095250147,-0.009674679,0.0,0.001999855,0.001999855,0.001999855,0.182785579,15.25300026,15.10099983,15.38099957,15.19699955,14.96000004,15.82699966,1401.428571,0.0
2019-03-19,15.30099964,15.30099964,15.31499958,15.30000019,15.31499958,21,0.327842343,1.054712901,15.26028565,15.20007147,15.49953327,15.12844998,15.28130637,15.37660238,15.39905,16.10099101,14.69710899,39.53750311,-0.095296011,-0.09525932,-3.67e-05,0.01499939,0.063999176,0.048999786,0.063999176,0.167714119,15.2510004,15.25300026,15.10099983,15.3380003,15.27200031,15.67199993,171.0,0.122807018
2019-03-20,15.24499989,15.24499989,15.28999996,15.22000027,15.28499985,94,-0.365987564,1.055212685,15.26714284,15.17914288,15.4813666,15.12273498,15.27572075,15.36685405,15.35345001,15.96009433,14.7468057,41.35692893,-0.091133291,-0.094434114,0.003300823,0.069999695,0.01099968,0.080999374,0.080999374,0.155999797,15.30099964,15.2510004,15.25300026,15.38099957,15.19699955,15.53800011,104.0714286,0.903225806
2019-03-21,15.37199974,15.37199974,15.52000046,15.37199974,15.52000046,3,0.833059075,1.059370346,15.2719999,15.19364289,15.47189992,15.11769998,15.29053291,15.36723521,15.33249998,15.9034084,14.76159156,56.98554918,-0.076702302,-0.090887751,0.01418545,0.148000717,0.275000572,0.126999855,0.275000572,0.14028556,15.24499989,15.30099964,15.2510004,15.10099983,15.3380003,15.16899967,62.5,0.048
2019-03-22,15.34500027,15.34500027,15.34500027,15.34500027,15.34500027,0,-0.175640606,1.05904765,15.26685715,15.21707147,15.46089993,15.11196998,15.2989125,15.36558818,15.30434999,15.80724803,14.80145196,62.34939954,-0.066675675,-0.086045336,0.019369661,0.0,0.026999474,0.026999474,0.026999474,0.127928393,15.37199974,15.24499989,15.30099964,15.25300026,15.38099957,15.0170002,39.85714286,0.0
2019-03-25,15.50699997,15.50699997,15.51500034,15.5,15.51500034,6,1.055716518,1.071572036,15.32485717,15.25185714,15.45203327,15.10629498,15.33092596,15.37606312,15.28845,15.73946993,14.83743007,66.37524114,-0.045137166,-0.077863702,0.032726536,0.015000343,0.170000076,0.154999733,0.170000076,0.135071278,15.34500027,15.37199974,15.24499989,15.2510004,15.10099983,15.02000046,24.42857143,0.245614035
2019-03-26,15.37100029,15.37100029,15.42000008,15.37100029,15.39999962,45,-0.877021215,1.074996251,15.34171431,15.27814286,15.44249996,15.09931998,15.33709124,15.3756881,15.26565003,15.641954,14.88934607,61.45704425,-0.03859686,-0.070010334,0.031413474,0.048999786,0.086999893,0.13599968,0.13599968,0.141214166,15.50699997,15.34500027,15.37199974,15.30099964,15.25300026,15.00300026,25.85714286,1.740331492
2019-03-27,15.23900032,15.23900032,15.23900032,15.23900032,15.23900032,375,-0.858759788,1.084789267,15.34000002,15.29807145,15.42846664,15.09204498,15.32200033,15.36556308,15.24400005,15.56806558,14.91993452,58.23010294,-0.04356275,-0.064720817,0.021158067,0.0,0.131999969,0.131999969,0.131999969,0.143142768,15.37100029,15.50699997,15.34500027,15.24499989,15.2510004,14.96000004,52.07142857,7.201646091
2019-03-28,14.92099953,14.92099953,15.23499966,14.90999985,15.22999954,343,-2.086756262,1.14465782,15.28571429,15.27299997,15.4050333,15.08212497,15.2603079,15.33263244,15.21315002,15.53684467,14.88945538,39.68251209,-0.072324547,-0.066241563,-0.006082984,0.324999809,0.004000664,0.329000473,0.329000473,0.144357068,15.23900032,15.37100029,15.50699997,15.37199974,15.30099964,15.27200031,75.78571429,4.525918944
